ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_dia
7506339390230,Perfumería,Cuidado Personal,Desodorantes Masculinos,"Mantente fresco y protegido con el antitranspirante Gillette Specialized Gel Invisible, que con su sistema 5? ACTIVE PROTECT te ofrece protección instantánea contra la sudoración y mal olor sin manchas blancas en la aplicación. 

Prueba su fragancia de larga duración con notas acuáticas y de hierbas aromáticas. Su fórmula antibacterial** te mantiene protegido durante tus días más intensos.

Además, su aplicación en gel transparente te ofrece 2X más protección contra el sudor vs. spray* desde el minuto cero. 

*Vs. Gillette AP Spray
**Basado en estudios con bacterias que causan el mal olor corporal: STAPHYLOCOCCUS EPIDERMIDIS, S. HOMINIS & CORYNEBACTERIA MUCIFACIENS, C. TUBERCULOSTEARICUM",OLD SPICE,https://ardiaprod.vteximg.com.br/arquivos/ids/368130/Desodorante-en-barra-Old-Spice-Leña-50gr-_1.jpg?v=639120157595630000,Desodorante en barra Old Spice Leña 50gr.
7790250097624,Perfumería,Protección femenina,Toallitas femeninas,,LADYSOFT,https://ardiaprod.vteximg.com.br/arquivos/ids/334495/Toallas-Femeninas-Ladysoft-Nocturna-Soft-8-Ud-_1.jpg?v=638634720247370000,Toallas Femeninas Ladysoft Nocturna Soft 8 Ud.
7790040139893,Desayuno,Galletitas y Cereales,Galletitas dulces,,FORMIS,https://ardiaprod.vteximg.com.br/arquivos/ids/352732/Galletas-Dulces-Vainilla-Y-Frutilla-72-Gr-_1.jpg?v=638863555980000000,Galletas Dulces Vainilla Y Frutilla 72 Gr.
7891024112861,Perfumería,Jabones,Jabones líquidos,"Descubre la sensación renovadora de Jabón Líquido Palmolive Nutri-milk enriquecido con proteínas de leche e ingredientes 100% de Origen Natural. Fórmula nutritiva que funciona como alimento para cuidar y nutrir tu piel. Te proporcionará una sensación hidratante a la piel, mientras su delicada fragancia seduce tus sentidos.",PALMOLIVE,https://ardiaprod.vteximg.com.br/arquivos/ids/364293/Jabon-Liquido-Palmolive-Nutri-Milk-Hidratacion-Prolongada-250-Ml-_1.jpg?v=639051040013330000,Jabon Liquido Palmolive Nutri Milk Hidratacion Prolongada 250 Ml.
7790895642104,Bebidas,Gaseosas,Cola,,COKE/COCACOLA,https://ardiaprod.vteximg.com.br/arquivos/ids/369702/Gaseosa-CocaCola-Sin-Azucar-220-Ml-_1.jpg?v=639142623545070000,Gaseosa Coca-Cola Sin Azúcar 220 Ml.
7500435229548,Perfumería,Protección femenina,Toallitas femeninas,,ALWAYS,https://ardiaprod.vteximg.com.br/arquivos/ids/328392/Toallas-Femeninas-Xtra-Doble-Proteccion-Suave-Always-8-Ud-_1.jpg?v=638599621377700000,Toallas Femeninas Xtra Doble Protección Suave Always 8 Ud.
7792180005113,Almacén,Harinas,Premezclas saladas,"Clásica y deliciosa, la premezcla para pizza Pureza es ideal para preparar tus pizzas caseras favoritas en cuestión de minutos. Elaborada con ingredientes de alta calidad, esta premezcla te permite conseguir una masa suave y esponjosa con un sabor auténtico a pizza",PUREZA,https://ardiaprod.vteximg.com.br/arquivos/ids/369688/Premezcla-Para-Pizza-Clasica-Pureza-550-Gr-_1.jpg?v=639142623378400000,Premezcla Para Pizza Clasica Pureza 550 Gr.
7792319971777,Bebidas,Bodega,Vino Tinto,,TALISMAN,https://ardiaprod.vteximg.com.br/arquivos/ids/329354/Vino-Chardonay-Talisman-750-Ml-_1.jpg?v=638599634697800000,Vino Chardonay Talisman 750 Ml.
7793890260892,Almacén,Panadería,Pan de molde,"Bimbo Artesano Integral, es el pan que combina lo mejor de la tradición panadera con recetas e ingredientes seleccionados, para brindarte una experiencia de sabor y calidad superior. Nuestra nueva receta con Masa Madre, te invita a disfrutar de un sabor más artesanal y una suavidad única para transformar cada comida en una experiencia única.
 ¿Qué es Masa Madre?
 Es una combinación de harina y agua con un proceso de fermentación natural, que ha sido utilizado desde los comienzos de la cultura panadera.
 ¿Para qué sirve?
 Permite que nuestros panes sean más suaves y tengan mayor frescura sin agregar ingredientes de origen artificial.
 ¿Qué diferencia sentirás?
 Un pan con sabor más artesanal y textura única.

Pan con Masa Madre. Sabor y textura única.

Harina integral, Harina de trigo 000*, agua, levadura, azúcar, gluten de trigo, salvado de trigo, masa madre, aceite vegetal, germen de trigo, sal, suero de leche, aromatizantes naturales, conservador: INS 282, regulador de acidez: INS 270, mejorador de harina: INS 300. (*) Harina de trigo enriquecida según Ley N° 25.630 con: hierro (30 mg/kg); ácido fólico (2,2 mg/kg); tiamina B1 (6,3 mg/kg); riboflavina B2 (1,3 mg/kg); niacina (13 mg/kg).",BIMBO,https://ardiaprod.vteximg.com.br/arquivos/ids/366678/Pan-Integral-Artesano-con-Masa-Madre-500-Gr-_1.jpg?v=639095965869930000,Pan Integral Artesano con Masa Madre 500 Gr.
7790070760739,Bebidas,Bodega,Vino Rosado,,EMILIA,https://ardiaprod.vteximg.com.br/arquivos/ids/371520/Vino-Malbec-Rose-Emilia-750-Ml-_1.jpg?v=639154719241270000,Vino Malbec Rose Emilia 750 Ml.
7794626013973,Bebés y Niños,Pañales,Toallas húmedas,"Las Toallitas húmedas Huggies® Edicion Limitada  son la mejor propuesta de limpieza de Huggies. Son más gruesas y limpian más con sólo una toallita . Su fórmula con agentes limpiadores, pepino y té verde, además de limpiar deja una sensación de frescura en la piel del bebé. Están hechas con Eco-Fibras*, fibras naturales que limpian  delicadamente su piel. Son hipoalergénicas y no contienen alcohol ni parabenos.  (* Fibras de origen natural contenidas en el producto)",HUGGIES,https://ardiaprod.vteximg.com.br/arquivos/ids/330562/Toallas-Humedas-Huggies-Edicion-Limitada-Sirenita-x-48-Ud-_1.jpg?v=638599650887500000,Toallas Húmedas Huggies Edición Limitada Sirenita x 48 Ud.
7790070417893,Almacén,Repostería,Postres para preparar,,EXQUISITA,https://ardiaprod.vteximg.com.br/arquivos/ids/356717/Postre-Exquisita-Vainilla-8-porciones-80-Gr-_1.jpg?v=638915399785430000,Postre Exquisita Vainilla 8 porciones 80 Gr.
7891150099920,Perfumería,Cuidado del pelo,Tratamientos,,SEDAL,https://ardiaprod.vteximg.com.br/arquivos/ids/354611/Mascara-Tratamiento-Luminoso-Uv-Sedal-300-Gr-_1.jpg?v=638884499860600000,Mascara Tratamiento Luminoso Uv Sedal 300 Gr.
7509552922288,Perfumería,Cuidado del pelo,Shampoo,,FRUCTIS,https://ardiaprod.vteximg.com.br/arquivos/ids/330936/Shampoo-0-Repair-Recarga-Nutritiva-200-Ml-_1.jpg?v=638599655638630000,Shampoo 0.Repair Recarga Nutritiva 200 Ml.
7622201492717,Almacén,Golosinas y Alfajores,Chocolates,"El chocolate Milka es mil veces más rico cuando lo compartimos. Gestos tiernos hay muchos, pero si los compartimos, habría muchísimos más. #LaTernuraNosUne",MILKA,https://ardiaprod.vteximg.com.br/arquivos/ids/324050/Chocolate-Milka-Chocopause-45-Gr-_1.jpg?v=638894012480630000,Chocolate Milka Chocopause 45 Gr.
7793890260915,Almacén,Panadería,Otras especialidades,"Tía Rosa Burrera. Ideales para preparar tus burritos favoritos, con el sabor casero que tanto te gusta. Desde 1971, una marca 100% mexicana que acompaña tus comidas con calidad y tradición.

Sabor casero para tus burritos. Tía Rosa, tradición mexicana desde 1971.

Harina de trigo 000*, agua, aceite vegetal, sal, polvo de hornear, levadura, estabilizantes: INS 422, INS 412, INS 466, conservador: INS 282, INS 200, regulador de acidez: INS 270, aromatizante natural. (*) Harina de trigo enriquecida según Ley N° 25.630 con: hierro (30 mg/kg); ácido fólico (2,2 mg/kg); tiamina B1 (6,3 mg/kg); riboflavina B2 (1,3 mg/kg); niacina (13 mg/kg).",TIA ROSA,https://ardiaprod.vteximg.com.br/arquivos/ids/354813/Burrera-Tia-Rosa-8-Ud-_1.jpg?v=638887749700700000,Burrera Tía Rosa 8 Ud.
7790310985670,Almacén,Picadas,Snacks,"¡Probá los irresistibles Cheetos Ondulados de Queso Crema! Estos chizitos no son solo un snack, son la revolución de tu picoteo, hechas para darle un twist a tus encuentros. Su textura ondulada atrapa más sabor en cada bocado, haciéndolos el acompañante ideal para tus tardes de fútbol o peliculas.",CHEETOS,https://ardiaprod.vteximg.com.br/arquivos/ids/308115/Snack-Sabor-Queso-Crema-Cheetos-85-Gr-_1.jpg?v=638599339144000000,Snack Sabor Queso Crema Cheetos 85 Gr.
7790950139273,Bebidas,Aperitivos,Amargos,,TERMA,https://ardiaprod.vteximg.com.br/arquivos/ids/331748/Bebida-Amargo-Citrus-Terma-175-Lt-_1.jpg?v=638609532951170000,"Bebida Amargo Citrus Terma 1,75 Lt."
7791293050126,Perfumería,Cuidado del pelo,Acondicionadores,"""Tresemmé trae las últimas tendencias de estilo y tecnología con el nuevo Acondicionador TRESEMME Liso Efecto Botox. ¡Calidad Profesional todos los días! Este producto para el pelo restaura la fibra capilar para un cabello visiblemente saludable y más alineado. Gracias a su formulación e inyección intracapilar de activo reparador rellena la fibra reduciendo un 30% de reducción de volumen, otorgando un cabello más sano.                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                               
¿Cabello dañado? El botox capilar es un tratamiento intensivo que sirve para rehidratar y devolverle el brillo al cabello. Además de mejorar el acondicionamiento y aspecto saludable del cabello. Atrevete a lucir un cabello fabulosamente liso y visiblemente más saludable con el nuevo Acondicionador Tresemme Liso Efecto Botox y notá la diferencia.                                                                                                                                                                                                                                                                                                                   
                                                                                                                                                                                                                                                                                                                                                                                                                                                              Modo de uso: Aplica este producto para el cabello sobre el pelo lavado en largos y puntas, masajear para rellenar las fibras e inyección de activo reparador. Para un resultado profesional utiliza la línea completa (Shampoo Tresemmé Liso Efecto Botox + Máscara de tratamiento Tresemmé). Los productos para el cabello Tresemme son reconocidos por PETA, quien considera que todos nuestros productos para el pelo no son testeados en animales y están libres de crueldad animal. ¡Disfrutá tu cabello con la nueva línea TRESEMME LISO EFECTO BOTOX!""",TRESEMME,https://ardiaprod.vteximg.com.br/arquivos/ids/353779/Acondicionador-Liso-Efecto-Botox-Tresemme-500-Ml-_1.jpg?v=638871335827170000,Acondicionador Liso Efecto Botox Tresemme 500 Ml.
7790314079405,Bebidas,Bodega,Vino Blanco,,BUENOS AIRES,https://ardiaprod.vteximg.com.br/arquivos/ids/307566/Vino-Blanco-Dulce-Buenos-Aires-750-Ml-_1.jpg?v=638599331815900000,Vino Blanco Dulce Buenos Aires 750 Ml.
7790250026105,Limpieza,Papelería,Papel Higiénico,,ELITE,https://ardiaprod.vteximg.com.br/arquivos/ids/347451/Papel-Higienico-Elite-Cuidado-Clasico-hoja-simple-30-m-6-Ud-_1.jpg?v=638780676520930000,Papel Higiénico Elite Cuidado Clásico hoja simple 30 m 6 Ud.
77908308,Almacén,Golosinas y Alfajores,Alfajores,"De una merienda improvisada, puede quedar una gran anécdota para la historia. ¡Por más Historias de Merienda!",TITA,https://ardiaprod.vteximg.com.br/arquivos/ids/331079/Alfajor-Tita-36-Gr-_1.jpg?v=638828368729570000,Alfajor Tita 36 Gr.
7791290796423,Limpieza,Cuidado de la ropa,Jabón líquido,"¡Descubrí la revolución en limpieza con el nuevo Jabón Líquido Concentrado Skip Frescura Activa! Olvidate de los lavados eternos. Skip te ofrece la mejor tecnología diseñada para limpiar y cuidar tu ropa, incluso en ciclos cortos de lavado. Su fórmula cuenta con activos concentrados de limpieza de acción rápida que eliminan la suciedad y el mal olor, ideal para ropa deportiva!

También remueve la suciedad invisible, dejando menos residuos en tu ropa para que, los ciclos cortos se vuelvan aún mejores.

Su fórmula concentrada rinde 20 lavados. ¡Dosificá directo sin necesidad de diluir! Llená una tapita para tener un lavado.

Con Skip Frescura Activa, tu ropa estará impecable, ¡incluso en ciclos de 15 minutos!  Descubrí el único jabón líquido concentrado diseñado para ciclos cortos de lavado. ¡Con nueva tecnología que combate el mal olor! Su nueva fórmula tiene activos concentrados de limpieza de acción rápida que eliminan la suciedad y el mal olor. Con Skip Frescura Activa, lo rápido ahora es mejor: ¡prendas limpias y cuidadas incluso en ciclos de 15 minutos! Skip Frescura Activa combate el mal olor. ¡ideal para la ropa de gimnasio y deportiva! Su fórmula concentrada rinde 20 lavados. ¡Dosificá directo sin necesidad de diluir! Llená una tapita para tener un lavado. Skip para ciclos cortos remueven la suciedad invisible de tus prendas, sin dejar residuos.",SKIP,https://ardiaprod.vteximg.com.br/arquivos/ids/359439/Jabon-Liquido-Concentrado-Skip-Para-Ciclo-Corto-Frescura-Activa-Botella-800-Ml-_1.jpg?v=638955135934700000,Jabon Liquido Concentrado Skip Para Ciclo Corto Frescura Activa Botella 800 Ml.
7790199602910,Almacén,Panadería,Pan rallado y Rebozadores,,MORIXE,https://ardiaprod.vteximg.com.br/arquivos/ids/318386/Pan-Rallado-Morixe-500-Gr-_1.jpg?v=638823946494600000,Pan Rallado Morixe 500 Gr.
7500435248075,Perfumería,Cuidado del pelo,Tratamientos,,PANTENE,https://ardiaprod.vteximg.com.br/arquivos/ids/371758/Crema-Para-Peinar-Biotinamida-Pantene-300-Ml-_1.jpg?v=639156448024900000,Crema Para Peinar Biotinamida Pantene 300 Ml.
7793890260724,Almacén,Panadería,Otras especialidades,"Ricas Tortillas de Harina de Trigo. Ideales para preparar tus fajitas favoritas, con el sabor casero que tanto te gusta. Desde 1971, una marca 100% mexicana que acompaña tus comidas con calidad y tradición.

Fajitas deliciosas con tortillas Tía Rosa.

Harina de trigo 000*, agua, aceite vegetal, sal, polvo de hornear, levadura, estabilizantes: INS 422, INS 412, INS 466, conservador: INS 282, INS 200, regulador de acidez: INS 270, aromatizante natural. (*) Harina de trigo enriquecida según Ley N° 25.630 con: hierro (30 mg/kg); ácido fólico (2,2 mg/kg); tiamina B1 (6,3 mg/kg); riboflavina B2 (1,3 mg/kg); niacina (13 mg/kg).",TIA ROSA,https://ardiaprod.vteximg.com.br/arquivos/ids/354809/Fajitas-Tia-Rosa-10-Ud-_1.jpg?v=638887749656930000,Fajitas Tía Rosa 10 Ud.
7790580132422,Almacén,Conservas,Conservas de vegetales,,ARCOR,https://ardiaprod.vteximg.com.br/arquivos/ids/364243/Choclo-Entero-Arcor-300-Gr-_1.jpg?v=639048447645470000,Choclo Entero Arcor 300 Gr.
7794520869027,Almacén,Picadas,Snacks,,KRACHITOS,https://ardiaprod.vteximg.com.br/arquivos/ids/330501/Snack-Bastonitos-Extra-Queso-Kranchitos-60-Gr-_1.jpg?v=638955434818000000,Snack Bastonitos Extra Queso Kranchitos 60 Gr.
7790154008351,Bebidas,Jugos e Isotónicas,Jugos listos,,DEL VALLE,https://ardiaprod.vteximg.com.br/arquivos/ids/368162/Jugo-Del-Valle-Multifruta-200-Ml-_1.png?v=639121023364000000,Jugo Del Valle Multifruta 200 Ml.
7702018983872,Perfumería,Máquinas de afeitar,Máquinas de afeitar,,GILLETTE,https://ardiaprod.vteximg.com.br/arquivos/ids/311867/Maquinas-De-Afeitar-Desechables-Gillette-Prestobarba3-Ice-2-Un-_1.jpg?v=639141945902030000,Máquinas De Afeitar Desechables Gillette Prestobarba3 Ice 2 Un.
7798104180959,Bebés y Niños,Juegos y Juguetes,Vehículos y Pistas,,MEGAPRICE,https://ardiaprod.vteximg.com.br/arquivos/ids/322893/Juguete-Camioncito-Van-1-Un-_1.jpg?v=638599549105830000,Juguete Camioncito Van 1 Un.
7791293048840,Perfumería,Jabones,Jabones líquidos,,LUX,https://ardiaprod.vteximg.com.br/arquivos/ids/310799/Jabon-Liquido-Rosas-Francesas-Lux-250-Ml-_1.jpg?v=638599377899270000,Jabón Liquido Rosas Francesas Lux 250 Ml.
7891962032290,Desayuno,Galletitas y Cereales,Galletitas dulces,,BAUDUCCO,https://ardiaprod.vteximg.com.br/arquivos/ids/362887/Obleas-Sabor-Chocolate-Bauducco-140-Gr-_1.jpg?v=639011293703830000,Obleas Sabor Chocolate Bauducco 140 Gr.
7798339190112,Perfumería,Jabones,Jabones antisépticos,,ESPADOL,https://ardiaprod.vteximg.com.br/arquivos/ids/321215/Jabon-Tocador-Antibacterial-Espadol-240-Gr-_1.jpg?v=638599528096070000,Jabón Tocador Antibacterial Espadol 240 Gr.
7791290794320,Limpieza,Limpieza de cocina,Detergentes de mano,"¡Llegó una edición para campeones! Descubrí el Detergente Líquido ALA + Concentrado Edición Limitada, creada para que alientes a nuestro equipo hasta en la cocina.

El secreto de su eficacia está en su fórmula concentrada. Contiene un mayor contenido de activos desengrasantes que atacan y disuelven la grasa de forma inmediata, sin necesidad de refregar. Por eso, cuando la suciedad del asado se adhiere a los platos, esta fórmula la elimina rápidamente, dejando tu vajilla y hasta la parrilla impecables y con un brillo increíble.

Ala te ofrece un rendimiento superior al precio que necesitás*. Su fórmula concentrada te permite lavar muchísimos más platos con menos cantidad de producto.

Para usarlo, simplemente aplicá unas gotas directamente en la esponja o diluí una cucharada en 3 litros de agua. Y cuando se termine tu botella, no te preocupes, podés conseguir los repuestos económicos en formato Doypack.

No te quedes afuera. ¡Comprá esta edición limitada y sentí el poder de un desengrase campeón!

*VS OTROS DETERGENTES ALA.       Descubrí el máximo poder desengrasante del campeón. El Detergente Líquido ALA + Concentrado Edición Limitada Océano Botella remueve hasta la grasa más rebelde. ¡Chau grasa! Alentá a los campeones hasta en la cocina. Comprá el Detergente Líquido ALA + Concentrado Edición Limitada Océano Botella. Su fórmula concentrada te da un máximo rendimiento al precio que necesitás*. Con solo unas gotas, lavás muchísimos más platos. Disfrutá de la juntada, que de la grasa se encarga Ala. Su máximo poder desengrasante deja los platos impecables. Además de su poder desengrasante , tenés tres fragancias frescas para elegir. Probá las variedades Limón, Pomelo u Oceano y decile chau a la grasa en tu cocina. El Detergente Líquido ALA + Concentrado Edición Limitada Pomelo Botella no sólo quita la grasa, también deja tu vajilla con un brillo increíble. Tus platos, vasos y cubiertos van a quedar relucientes.

 COMPOSICIÓN: Tensioactivos Aniónicos (Lineal Alquilbencensulfonato de Sodio, Lauril Éter Sulfato de Sodio), Tensioactivo Anfótero, Regulador de pH, Viscosante, Preservantes, Secuestrante, Colorante, Fragancia y Agua. Contiene Isotiazolinonas. Materia activa mínima: 12,6%. Biodegradabilidad mínima: 80%.",ALA,https://ardiaprod.vteximg.com.br/arquivos/ids/370142/Detergente-Liquido-ALA----Concentrado-Edicion-Limitada-Oceano-Botella-500-Ml-_1.jpg?v=639147809056300000,Detergente Liquido ALA  + Concentrado Edicion Limitada Oceano Botella 500 Ml.
7899706194273,Perfumería,Cuidado Personal,Cremas faciales,,GARNIER,https://ardiaprod.vteximg.com.br/arquivos/ids/336141/Serum-Gel-Hidratante-Garnier-50-Ml-_1.jpg?v=638658304308170000,Serum Gel Hidratante Garnier 50 Ml.
7792180142955,Almacén,Comidas listas,Comidas Elaboradas,,MENU BOX,https://ardiaprod.vteximg.com.br/arquivos/ids/332068/Pasta-Mbox-Brocoli-Menu-Box-64-Gr-_1.jpg?v=638616524237230000,Pasta Mbox Brocoli Menu Box 64 Gr.
7791293050430,Perfumería,Cuidado del pelo,Acondicionadores,"Dale la hidratación que tu pelo necesita con el nuevo Acondicionador SUAVE VITAMINAS Bomba Jazmín (930 ml). Su nueva fórmula, con mix de vitaminas, es ideal para brindarte los beneficios que tu pelo y tu familia necesitan. Sentí y disfrutá de la delicada fragancia a jazmín hasta por 24 horas después del lavado. Este acondicionador para el cabello es apto para el método Co-Wash. ¡Disfrutá de un pelo renovado e hidratado con el Acondicionador Bomba Jazmín! ¿Buscas un cuidado diario para tu pelo? Los acondicionadores SUAVE VITAMINAS son los productos para el cabello indicado. Descubrí la nueva línea de Suave: Suave Vitaminas. SUAVE es la mejor elección para el cuidado de toda tu familia. Con su gran variedad de shampoo y acondicionadores que tienen increíbles fragancias, inspiradas en la naturaleza para que le gusten a toda la familia. Modo de uso: colócalo en la mano, aplícalo sobre el cabello, masajea suavemente y luego enjuaga. No ingerir. Evite el contacto con los ojos. En caso de contacto accidental, enjuáguelos con abundante agua fría. Discontinuar su uso si aparecen síntomas de irritación u otra reacción desfavorable. No te olvides de completar tu tratamiento capilar con un Shampoo Suave Vitaminas Bomba Jazmín. Para un mejor resultado, aplícalo solo en las puntas. Nunca desde el cuero cabelludo. ¡HIDRATÁ TU CABELLO!",SUAVE,https://ardiaprod.vteximg.com.br/arquivos/ids/371323/Acondicionador-Jazmin-Suave-930-Ml-_1.jpg?v=639150401252570000,Acondicionador Jazmin Suave 930 Ml.
7891150100282,Perfumería,Cuidado del pelo,Tratamientos,,TRESEMME,https://ardiaprod.vteximg.com.br/arquivos/ids/352963/Mascara-Tratamiento-Antifrizz-Tresemme-300-Gr-_1.jpg?v=638869610123230000,Mascara Tratamiento Antifrizz Tresemme 300 Gr.
7790895644320,Bebidas,Gaseosas,Otras gaseosas,,CRUSH,https://ardiaprod.vteximg.com.br/arquivos/ids/341601/Crush-Manzana-3-Lt-_1.jpg?v=638708907704070000,Crush Manzana 3 Lt.
7790250097648,Perfumería,Protección femenina,Toallitas femeninas,,LADYSOFT,https://ardiaprod.vteximg.com.br/arquivos/ids/347647/Toallas-femeninas-Ladysoft-Normal-Soft-8-Ud-_1.jpg?v=638780678693470000,Toallas femeninas Ladysoft Normal Soft 8 Ud.
7793281493410,Congelados,Hamburguesas y Medallones,Medallones de Carne,,UNION GANADERA,https://ardiaprod.vteximg.com.br/arquivos/ids/372569/Hamburguesa-Parrillera-Union-Ganadera-2-x-120-Gr-_1.jpg?v=639167681144300000,Hamburguesa Parrillera Union Ganadera 2 x 120 Gr.
7790314079924,Bebidas,Bodega,Vino Tinto,,CANCILLER,https://ardiaprod.vteximg.com.br/arquivos/ids/315174/Vino-Blend-Tinto-Canciller-750-ml-_1.jpg?v=638599438116800000,Vino Blend Tinto Canciller 750 ml.
7790310985441,Almacén,Picadas,Papas Fritas,"Si estás buscando un snack que combine crocancia y un toque justo de sal, Papas Fritas Acanaladas Pehuamar son una gran opción. Hechas con ingredientes de alta calidad, podés disfrutarlas acompañadas de tus dips preferidos.  Textura acanalada.  Frescura y sabor garantizados.  El sabor clásico de siempre.",PEHUAMAR,https://ardiaprod.vteximg.com.br/arquivos/ids/346830/Papas-Fritas-Acanaladas-Pehuamar-X-135-Gr-_1.jpg?v=638761617063070000,Papas Fritas Acanaladas Pehuamar X 135 Gr.
7794000009295,Almacén,Aceites y Aderezos,Especias,,KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/350381/Mix-De-Especias-Sabor-Puerro-Knorr-24-Gr-_1.jpg?v=638822086596600000,Mix De Especias Sabor Puerro Knorr 24 Gr.
7500435243698,Perfumería,Cuidado del pelo,Acondicionadores,"¿Sentís que los acondicionadores comunes no son suficientes para cuidar tu pelo? 

Este nuevo acondicionador Pantene contiene Perlas Pro-V solubles y aceite de almendras para el cabello, ideal para nutrir, revitalizar y sellar las puntas de tu pelo para que luzca fuerte, suave y revitalizado desde el primer uso; repara 100% del daño* en 3 minutos. 

Las Perlas Pro-V son partículas que liberan millones de lípidos que se disuelven en la crema. La nueva Fórmula Nutri-Perlas Pro-V es una infusión reparadora contra el daño** y además te proporciona una experiencia única en la ducha. ¡Sentí la diferencia!

Es ideal para incluir en tu rutina diaria.

*Daño a la suavidad medido en cabello sometido a daño químico, térmico y mecánico. 

**Daño al brillo y la suavidad.",PANTENE,https://ardiaprod.vteximg.com.br/arquivos/ids/368738/Acondicionador-Fortalecedor-Diario-Pantene-ProV-3-Minutos-Milagrosos-Nutricion-170-Ml-_1.jpg?v=639131389954300000,Acondicionador Fortalecedor Diario Pantene Pro-V 3 Minutos Milagrosos Nutricion 170 Ml.
7791293051420,Perfumería,Cuidado del pelo,Shampoo,,SEDAL,https://ardiaprod.vteximg.com.br/arquivos/ids/346730/Shampoo-Luminous-Uv-Sedal-190-Ml-_1.jpg?v=638758143633870000,Shampoo Luminous Uv Sedal 190 Ml.
7798133510055,Almacén,Panadería,Grisines y Tostadas,,SIN MARCA,https://ardiaprod.vteximg.com.br/arquivos/ids/335184/Grisines-Malteados-180-Gr-_1.jpg?v=638645821784730000,Grisines Malteados 180 Gr.
7790895646560,Bebidas,Jugos e Isotónicas,Jugos listos,,CEPITA,https://ardiaprod.vteximg.com.br/arquivos/ids/308252/Jugo-Cepita-Del-Valle-Naranja-1-Lt-_1.jpg?v=638599341007000000,Jugo Cepita Del Valle Naranja 1 Lt.
9786313034697,Hogar y Deco,Librería,Carpetas y Cuadernos,,EDITORIAL VERTICE,https://ardiaprod.vteximg.com.br/arquivos/ids/369190/Super-Colorea-Afa-Vertice-1-Ud-_1.jpg?v=639138305120230000,Super Colorea Afa Vertice 1 Ud.
7790520028990,Limpieza,Limpiadores,Limpiadores de baño,,GLADE,https://ardiaprod.vteximg.com.br/arquivos/ids/357693/Limpiador-Inodoro-Pastillas-Glade-Lavanda-25-Gr-_1.jpg?v=638936133395900000,Limpiador Inodoro Pastillas Glade Lavanda 25 Gr.
7790070507372,Almacén,Aceites y Aderezos,"Acetos, Vinagres y Limón",,MINERVA,https://ardiaprod.vteximg.com.br/arquivos/ids/374372/Jugo-de-Limon-Minerva-250-Ml-_1.jpg?v=639168583015170000,Jugo de Limón Minerva 250 Ml.
7794820903230,Frescos,Lácteos,Yogures enteros,,MILKAUT,https://ardiaprod.vteximg.com.br/arquivos/ids/307401/Yogur-Cremoso-Frutilla-Milkaut-120-Gr-_1.jpg?v=638599329891470000,Yogur Cremoso Frutilla Milkaut 120 Gr.
7500435138000,Perfumería,Cuidado del pelo,Shampoo,,H&S/HEAD&SHOULDER,https://ardiaprod.vteximg.com.br/arquivos/ids/318456/Shampoo-Head---Shoulders-Carbon-Activado-375-Ml-_1.jpg?v=638599489745870000,Shampoo Head & Shoulders Carbón Activado 375 Ml.
7793890261844,Desayuno,Galletitas y Cereales,Galletitas saladas,,ZENISSIMO,https://ardiaprod.vteximg.com.br/arquivos/ids/374889/Salmas-Horneadas-Zenissimo-90-Gr-_1.jpg?v=639174734717570000,Salmas Horneadas Zenissimo 90 Gr.
7794000009158,Almacén,Aceites y Aderezos,Especias,,KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/350382/Mix-de-Especias-Sabor-Hongos-Knorr-24-Gr-_1.jpg?v=638822086611470000,Mix de Especias Sabor Hongos Knorr 24 Gr.
7791293050515,Perfumería,Cuidado del pelo,Gel para el pelo,,TRESEMME,https://ardiaprod.vteximg.com.br/arquivos/ids/308576/Gel-Modelador-Texturizador-Tresemme-300-Gr-_1.jpg?v=638599345646900000,Gel Modelador Texturizador Tresemme 300 Gr.
7792410529198,Bebidas,Bebidas blancas y Licores,Ron y Vodka,,WYBOROWA,https://ardiaprod.vteximg.com.br/arquivos/ids/330339/Vodka-Wyborowa-700-Ml-_1.jpg?v=638599647942430000,Vodka Wyborowa 700 Ml.
7792180145444,Desayuno,Galletitas y Cereales,Galletitas saladas,,PASEO,https://ardiaprod.vteximg.com.br/arquivos/ids/350761/Galletitas-Cracker-Queso-Paseo-250-Gr-_1.jpg?v=638828993167530000,Galletitas Cracker Queso Paseo 250 Gr.
7790272000831,Almacén,Aceites y Aderezos,Aceites de girasol,,NATURA,https://ardiaprod.vteximg.com.br/arquivos/ids/365366/Aceite-Rocio-Vegetal-Natura-120-Gr-_1.jpg?v=639075231477030000,Aceite Rocio Vegetal Natura 120 Gr.
